-2.418867423533439531e-01 -9.064383316734689888e-01 -2.939938650888529459e-01 7.684835646070138360e-01 -8.272983333680616891e-01
-2.714325851292158642e-01 4.856705444304012520e-01 4.735555675496369021e-01 -4.787609578328124726e-01 -8.282064165318137050e-01
-3.320844185420979144e-01 3.571083924380761276e-01 8.108113645352099663e-02 -1.591973694960844288e-01 -9.746176737526399680e-01
-2.851439712831775886e-01 5.750203764603724066e-01 7.425732318757718442e-01 -6.058760648421075423e-01 -4.616109035505158165e-01
-3.429597176210634757e-01 -9.513339841781114359e-01 -2.498519526864275697e-01 7.139184836456672345e-01 5.918454024382426848e-01
-4.273855105392190268e-01 7.009319765278090308e-01 7.966171298364606024e-01 -7.018142385763175284e-01 -2.902598993134644090e-01
-2.338272614744363320e-01 5.337755852427965575e-01 6.351031614695223926e-01 -5.446963221490890295e-01 -6.114423697950053249e-01
-6.923134276201721171e-01 -9.586532613678491188e-01 -2.219700149959153990e-01 7.867166129989343615e-01 -1.075352331636938441e-01
-4.387625049261918431e-01 8.431402113945921650e-01 6.695962868853269079e-01 -6.509631580868522338e-01 -7.235094081518167464e-02
-5.463363676139951775e-01 8.894897429596257954e-01 3.528976022876887386e-01 -5.891270501259349146e-01 7.143417878902802443e-02
1.708839159526570617e-01 6.837602704684914157e-01 1.027415210696659420e-01 -8.166291605533382292e-01 5.489734235181495947e-01
-8.482419998669490369e-01 8.914272685638149341e-01 -1.047121309554017721e-01 4.604522532063423101e-01 8.225255874466590456e-01
1.542539122550929953e-01 7.189449381187043020e-01 1.520469669413780922e-01 -7.576063713787692944e-01 4.888159047519242684e-01
-2.006913615087380087e-01 -1.813811870538935000e-01 -7.232400698252567928e-01 9.451224800059644382e-01 5.904581030107397543e-01
-8.215273236265727697e-01 -1.512399855677450944e-01 -4.488805547265515283e-01 9.098014524838127226e-01 5.570018643770079381e-01
1.113418241600225844e-01 7.568110732270747487e-01 7.125900049537525760e-02 -7.448716420500474111e-01 4.510362484291767782e-01
-3.691863197530067531e-01 7.338450020923222850e-01 3.283672139842734872e-01 -8.831739432090188746e-01 7.638133276804237592e-01
-8.660911684210450545e-01 8.835662050239594389e-01 -8.774471658348037550e-02 3.271353012941042859e-01 8.532470204863111807e-01
1.617103319978552278e-04 7.336831621276055371e-01 1.454997726309918971e-01 -7.152070293635794940e-01 4.620800089550218814e-01
-4.335334224482467746e-01 -2.436870904330763477e-01 -4.876307896235971828e-01 9.525500231330648049e-01 6.196183016339555927e-01
-6.816065879722283949e-01 7.675517084967722337e-01 3.778471867695288866e-01 -6.220429888793312934e-01 9.404580178661513523e-01
-2.819411036017618333e-01 7.600355397262591461e-01 3.480476634228855115e-01 -8.657148389600231031e-01 7.065444393681727941e-01
